,Thi_layer_P,Six_layer_P,Last_layer,PProb_thi,PProb_six,PProb_las,True_labels
499,1,1,1,0.5257686,0.5338786,0.6259052,1
500,0,0,0,0.54709905,0.7662002,0.76784444,1
501,1,1,1,0.5614511,0.5478019,0.66297495,1
502,0,0,0,0.5061561,0.77800524,0.8677687,1
503,0,0,0,0.5122731,0.81133294,0.91093814,1
504,0,0,0,0.50631076,0.6339539,0.6870311,1
505,0,0,0,0.5181663,0.8314437,0.8872627,1
506,0,0,0,0.5587385,0.8616982,0.87471384,1
507,0,0,0,0.5163276,0.73777974,0.82749856,1
508,1,0,0,0.5022292,0.77504265,0.73039114,1
509,1,1,0,0.50068897,0.52930427,0.5563357,1
510,1,1,0,0.5796824,0.5424817,0.7343568,1
511,1,1,1,0.5286882,0.7157534,0.8231146,1
512,1,0,0,0.54372746,0.8187363,0.8760036,1
513,1,0,0,0.57006776,0.547941,0.6900767,1
514,1,0,0,0.51969975,0.7309,0.84617096,1
515,1,1,1,0.54532343,0.61140174,0.52383775,1
516,1,1,0,0.56785864,0.5259408,0.5148677,1
517,0,0,0,0.51467794,0.80168015,0.85082537,1
518,1,0,0,0.5404525,0.6501641,0.71666026,1
519,1,0,0,0.5215727,0.6593103,0.6686495,1
520,1,1,1,0.52727306,0.5761219,0.6166755,1
521,0,0,0,0.52457374,0.8478016,0.8828683,1
522,1,1,1,0.54922545,0.72179127,0.8018308,1
523,1,0,0,0.5244028,0.87201875,0.8773863,1
524,0,0,0,0.50342065,0.91968656,0.92804986,1
525,1,0,0,0.5040356,0.86208904,0.8829992,1
526,0,0,0,0.5044529,0.8339041,0.87918,1
527,1,0,0,0.5178036,0.7282305,0.7085847,1
528,0,0,0,0.5286228,0.7559884,0.74767065,1
529,1,0,0,0.53609246,0.7210496,0.7996831,1
530,0,0,0,0.5306187,0.67152226,0.7279133,1
531,0,0,0,0.51954234,0.8245145,0.8825378,1
532,1,0,0,0.50974077,0.70847946,0.7593594,1
533,0,0,0,0.534571,0.89610827,0.9171,1
534,0,0,0,0.523474,0.872103,0.85865587,1
535,0,0,0,0.56456006,0.7948743,0.87967336,1
536,0,0,0,0.50289476,0.8888787,0.8875418,1
537,1,0,0,0.5096195,0.6922819,0.8062621,1
538,0,0,0,0.52772075,0.8857853,0.92682713,1
539,0,0,0,0.5307267,0.84062064,0.92326576,1
540,1,1,1,0.5017773,0.56277484,0.5757853,1
541,1,0,0,0.5018786,0.67985046,0.73588115,1
542,1,0,0,0.53703934,0.83298576,0.9094203,1
543,0,1,1,0.5239446,0.51368177,0.53768593,1
544,1,1,1,0.51500016,0.5832546,0.5003107,1
545,1,0,0,0.5048675,0.7796926,0.8347187,1
546,1,1,1,0.54671776,0.58818483,0.51663107,1
547,0,0,0,0.5280391,0.79995614,0.8902186,1
548,0,0,0,0.5269066,0.8291792,0.9035711,1
549,0,0,0,0.51733047,0.85209924,0.9070558,1
550,0,0,0,0.5358204,0.8594541,0.8778142,1
551,0,0,0,0.53371096,0.78000045,0.81429064,1
552,0,0,0,0.5360966,0.7789069,0.8546621,1
553,0,0,0,0.5091662,0.68856937,0.7221568,1
554,0,0,0,0.5004523,0.8302907,0.86694324,1
555,1,0,0,0.5286796,0.77712315,0.8918628,1
556,0,0,0,0.5198095,0.84157073,0.8665785,1
557,0,0,0,0.52483714,0.65663946,0.83182734,1
558,0,0,0,0.50745064,0.9256449,0.9431419,1
559,0,0,0,0.50589,0.72031415,0.7510269,1
560,1,0,0,0.54074275,0.6275754,0.7381821,1
561,1,0,0,0.50233716,0.85915977,0.9101893,1
562,1,0,0,0.52812266,0.878446,0.8791425,1
563,1,0,0,0.52223617,0.50472337,0.55720526,1
564,1,0,1,0.505452,0.5683504,0.5865153,1
565,1,0,0,0.50420177,0.812674,0.86765844,1
566,1,0,0,0.5306727,0.75731415,0.80554426,1
567,1,0,0,0.5502632,0.739693,0.7548604,1
568,0,0,0,0.50727165,0.8245751,0.85235065,1
569,1,1,1,0.6045334,0.5526995,0.50319767,1
570,0,0,0,0.5124091,0.81514156,0.8085478,1
571,1,0,0,0.5284513,0.8908503,0.9149201,1
572,1,1,0,0.544598,0.5410507,0.70809937,1
573,1,0,0,0.5371628,0.8726791,0.9084849,1
574,0,0,0,0.51160175,0.79803306,0.84243727,1
575,1,0,0,0.5044162,0.8089843,0.8811093,1
576,1,0,0,0.51598597,0.82296985,0.91083455,1
577,1,0,0,0.5279207,0.5713841,0.7307256,1
578,0,0,0,0.5029164,0.804498,0.79891485,1
579,1,0,0,0.52263564,0.7369529,0.8510437,1
580,1,0,0,0.51524526,0.899904,0.9092177,1
581,0,0,0,0.50340974,0.7799044,0.82753325,1
582,0,0,0,0.52476615,0.7744127,0.88970256,1
583,0,0,0,0.52527773,0.82406396,0.87905204,1
584,0,0,0,0.54549617,0.86828256,0.88387567,1
585,1,0,0,0.5222032,0.94485104,0.943772,1
586,1,0,0,0.55081505,0.74641174,0.84501016,1
587,1,0,0,0.51323986,0.74082106,0.8530281,1
588,1,0,0,0.53267306,0.5312201,0.5055547,1
589,0,0,0,0.5196478,0.75696975,0.8529399,1
590,1,0,0,0.5135492,0.88202876,0.90549004,1
591,1,1,1,0.50138956,0.5020072,0.64705485,1
592,1,0,0,0.5142385,0.69802266,0.55038816,1
593,1,1,0,0.54205686,0.5594157,0.59376365,1
594,1,1,0,0.54875386,0.5034572,0.67256236,1
595,1,0,0,0.5575941,0.79887503,0.71518666,1
596,1,0,0,0.524814,0.854079,0.8406355,1
597,1,0,0,0.5488804,0.8411512,0.88712883,1
598,0,0,0,0.5588225,0.83268106,0.8343557,1
599,0,0,0,0.5448883,0.8230719,0.8458537,1
600,1,1,0,0.50623983,0.52884614,0.6376858,1
601,1,0,0,0.52594405,0.80065596,0.8970119,1
602,0,0,0,0.5221568,0.678779,0.8031346,1
603,1,1,0,0.5293873,0.5403476,0.55192894,1
604,1,0,0,0.5033185,0.82361054,0.8360663,1
605,0,0,0,0.51808125,0.74211794,0.7609039,1
606,0,0,0,0.5110181,0.7217102,0.8279916,1
607,0,0,0,0.5181763,0.5885466,0.71603495,1
608,0,0,0,0.5457317,0.8121628,0.8695892,1
609,1,0,0,0.50307417,0.742058,0.8673189,1
610,1,0,0,0.50572133,0.7094874,0.8117584,1
611,1,1,1,0.5856118,0.7589759,0.8395808,1
612,1,0,1,0.53909415,0.5054878,0.5931453,1
613,1,0,0,0.511911,0.8226392,0.91104513,1
614,1,0,0,0.50736326,0.67801315,0.65608823,1
615,1,1,0,0.5043392,0.5824128,0.5112262,1
616,0,0,0,0.5016838,0.77584946,0.8828995,1
617,0,0,0,0.5245798,0.8739605,0.9169435,1
618,0,0,0,0.5253863,0.5235022,0.64995426,1
619,0,0,0,0.54982775,0.83074224,0.8511205,1
620,1,0,0,0.51739883,0.8504238,0.8844505,1
621,0,0,0,0.5350318,0.776391,0.7999929,1
622,1,0,0,0.5492713,0.87807345,0.8695504,1
623,1,1,1,0.5627468,0.54315525,0.5822931,1
624,1,1,1,0.5500317,0.68584687,0.5379898,1
625,1,1,1,0.54330987,0.6424612,0.65354514,1
626,1,0,0,0.50595367,0.6656829,0.7165842,1
627,0,0,0,0.5107046,0.721412,0.79859346,1
628,1,0,0,0.51246744,0.82027584,0.8283202,1
629,0,0,0,0.5426968,0.6303733,0.69653773,1
630,1,0,0,0.5794313,0.8775025,0.88584876,1
631,0,0,0,0.5030466,0.77372307,0.85833734,1
632,0,0,0,0.5355171,0.82879794,0.85084426,1
633,1,1,1,0.51077574,0.6889563,0.85694903,1
634,1,1,1,0.5486479,0.7090331,0.7790367,1
635,0,0,0,0.5247905,0.72325146,0.8737632,1
636,0,0,0,0.5209175,0.8854886,0.9146678,1
637,1,0,0,0.51756525,0.93713814,0.93550664,1
638,0,0,0,0.5396122,0.81280667,0.88020825,1
639,1,0,0,0.50034213,0.78422385,0.8103761,1
640,0,0,0,0.5494603,0.87244475,0.9174803,1
641,0,0,0,0.5195656,0.84394026,0.907185,1
642,1,0,0,0.525165,0.7270876,0.7535148,1
643,1,0,0,0.53620106,0.7937541,0.8783378,1
644,1,0,0,0.5277874,0.73107934,0.8420795,1
645,0,0,0,0.5019384,0.6263238,0.63815665,1
646,0,0,0,0.5177983,0.8586318,0.9308375,1
647,1,0,0,0.53774923,0.7363991,0.7947644,1
648,0,0,0,0.51823765,0.80891514,0.906472,1
649,1,0,0,0.525617,0.70431536,0.7253827,1
650,0,0,0,0.52032256,0.719208,0.71320117,1
651,1,0,0,0.5095471,0.69015443,0.6619673,1
652,0,0,0,0.5071514,0.67409986,0.7986069,1
653,1,0,0,0.5060288,0.73203284,0.8031411,1
654,0,0,0,0.509315,0.6918698,0.74322104,1
655,1,1,0,0.507316,0.6751083,0.54857045,1
656,0,0,1,0.5064507,0.52381074,0.5549227,1
657,0,0,0,0.54095834,0.83169454,0.8841826,1
658,1,0,0,0.5331018,0.8127593,0.8401201,1
659,1,0,0,0.5074854,0.8573712,0.8685048,1
660,0,0,0,0.5088249,0.58553034,0.682129,1
661,1,0,0,0.5136949,0.85790753,0.8252298,1
662,1,0,0,0.5030545,0.86275923,0.88314825,1
663,1,0,0,0.5042876,0.92132616,0.9310299,1
664,1,0,0,0.5042876,0.92132616,0.9310299,1
665,0,0,0,0.5172374,0.6647919,0.7954996,1
666,0,0,0,0.5402095,0.78954965,0.8513942,1
667,1,0,0,0.5208062,0.72377026,0.762835,1
668,0,0,0,0.5345663,0.8718182,0.8930219,1
669,1,0,0,0.52985644,0.614883,0.72340935,1
670,0,0,0,0.5029062,0.88548136,0.91263336,1
671,0,1,1,0.5045422,0.5487735,0.5241338,1
672,0,0,0,0.5312686,0.82880235,0.8374812,1
673,0,0,0,0.51353294,0.82235223,0.9008719,1
674,1,0,0,0.519987,0.62692976,0.7081468,1
675,0,0,0,0.51626617,0.7538327,0.7948545,1
676,0,0,0,0.5094208,0.7257015,0.7031057,1
677,0,0,0,0.5294411,0.87039286,0.8917233,1
678,1,0,0,0.5010769,0.8700762,0.8765501,1
679,1,0,0,0.5135794,0.81249547,0.8593808,1
680,0,0,0,0.53506887,0.80216765,0.8255098,1
681,0,0,0,0.52651817,0.73588324,0.8061377,1
682,0,0,0,0.516004,0.9036314,0.9215659,1
683,1,1,0,0.56657666,0.5632933,0.6798887,1
684,1,0,0,0.50846714,0.8616818,0.90577185,1
685,0,1,1,0.50370854,0.5563249,0.62077594,1
686,1,0,0,0.53897834,0.7023598,0.8434883,1
687,1,0,0,0.51275325,0.75912917,0.73192436,1
688,1,1,0,0.5432325,0.53166425,0.5040259,1
689,1,0,0,0.5037649,0.6978088,0.8217583,1
690,1,0,0,0.5144092,0.6829711,0.8069342,1
691,0,0,0,0.50228107,0.9050332,0.9073597,1
692,0,0,0,0.50980926,0.8635261,0.8870655,1
693,0,0,0,0.51292336,0.7859752,0.8336461,1
694,1,0,0,0.50674295,0.85268396,0.839433,1
695,0,0,0,0.53805214,0.76625574,0.7362296,1
696,0,0,0,0.5771742,0.83635503,0.88721013,1
697,1,0,0,0.5481028,0.7376431,0.76524764,1
698,1,0,0,0.537198,0.82573277,0.87962663,1
699,1,0,0,0.53258,0.6260987,0.65483433,1
700,0,0,0,0.5311576,0.87812066,0.91936827,1
701,1,0,0,0.53258,0.6260987,0.65483433,1
702,0,0,0,0.5335694,0.84085715,0.91218966,1
703,1,1,1,0.5399256,0.5561784,0.54643154,1
704,1,0,0,0.5248405,0.6721033,0.7100776,1
705,0,0,0,0.5219719,0.84253657,0.8564681,1
706,0,0,0,0.53552777,0.70590806,0.7247445,1
707,0,0,0,0.5573857,0.78508884,0.761971,1
708,1,0,0,0.53279215,0.8085856,0.89400315,1
709,0,0,0,0.50265497,0.5319146,0.77529824,1
710,1,1,1,0.52457416,0.6032789,0.58912635,1
711,1,0,0,0.5562204,0.6769443,0.7637765,1
712,1,0,0,0.5366854,0.7962707,0.78168416,1
713,0,0,0,0.5268294,0.8729626,0.8959858,1
714,1,0,0,0.50503373,0.7822805,0.86711425,1
715,1,0,0,0.51358044,0.68478835,0.7801828,1
716,1,0,0,0.5221088,0.9130013,0.9409795,1
717,1,0,0,0.50158894,0.7840209,0.82940435,1
718,0,0,0,0.5294259,0.8669932,0.89502466,1
719,1,1,1,0.5036643,0.76415414,0.607438,1
720,1,0,0,0.53026986,0.7985877,0.7891161,1
721,1,1,1,0.5248209,0.57093394,0.6938713,1
722,0,0,0,0.53036076,0.8313909,0.8917108,1
723,0,0,0,0.5546085,0.8143152,0.88942355,1
724,1,1,1,0.54040045,0.664596,0.6381069,1
725,1,0,0,0.5029252,0.76580536,0.74878067,1
726,1,0,0,0.51936036,0.8492313,0.8346996,1
727,1,1,1,0.53545314,0.70428246,0.7086908,1
728,1,0,0,0.5761746,0.5907233,0.64121497,1
729,1,1,0,0.50013345,0.6763162,0.52203375,1
730,0,0,0,0.5202052,0.63866866,0.7832721,1
731,0,0,0,0.50175583,0.7712693,0.7415578,1
732,0,0,0,0.5489512,0.78500235,0.84713656,1
733,0,0,0,0.51941735,0.78405464,0.87828606,1
734,1,0,0,0.5523391,0.81249744,0.8855221,1
735,1,0,0,0.5031276,0.66744006,0.641155,1
736,1,0,0,0.5034625,0.93962747,0.9449289,1
737,0,0,0,0.529793,0.80920583,0.8416046,1
738,0,0,0,0.50505203,0.6883668,0.7007542,1
739,1,0,0,0.51280546,0.59503245,0.7206105,1
740,0,0,0,0.53811884,0.8337166,0.824632,1
741,1,0,0,0.5049174,0.8593426,0.8947973,1
742,0,0,0,0.540859,0.7164721,0.6707501,1
743,1,0,0,0.52024716,0.7425431,0.6336871,1
744,0,0,0,0.5288941,0.88412136,0.8752183,1
745,1,0,0,0.53255314,0.7514495,0.86148703,1
746,0,0,0,0.5310421,0.796334,0.83011776,1
747,1,0,0,0.5069326,0.8469671,0.87667024,1
748,1,0,0,0.5339351,0.86617804,0.8675008,1
749,0,0,0,0.5086103,0.8550095,0.8582031,1
750,1,0,0,0.5114171,0.6238819,0.5847865,1
751,0,0,0,0.5531591,0.8191877,0.84564745,1
752,1,0,0,0.5040687,0.8706724,0.8637657,1
753,1,0,1,0.51098955,0.55088705,0.5311499,1
754,1,0,0,0.51913255,0.6958233,0.81810194,1
755,1,0,0,0.5019039,0.9151638,0.9390774,1
756,0,0,0,0.553834,0.80780315,0.84434795,1
757,1,0,0,0.51604235,0.8922694,0.9300262,1
758,1,0,0,0.535752,0.5626886,0.716394,1
759,0,0,0,0.5167419,0.7106876,0.85947394,1
760,1,0,0,0.5228393,0.91911817,0.93483096,1
761,0,0,0,0.5249018,0.8223122,0.8711417,1
762,1,0,0,0.514122,0.7576773,0.6741526,1
763,0,0,0,0.5281755,0.81245625,0.87232167,1
764,0,0,0,0.50242364,0.8135968,0.89183176,1
765,0,0,0,0.51897275,0.7744609,0.80524725,1
766,1,0,0,0.5087329,0.74092054,0.66862553,1
767,1,1,0,0.52394015,0.5886769,0.5023954,1
768,1,1,0,0.53099793,0.58018994,0.5477873,1
769,0,0,0,0.5120291,0.8696756,0.88457996,1
770,1,0,0,0.5293486,0.8961376,0.8805986,1
771,0,0,0,0.5384894,0.8168078,0.88814926,1
772,1,0,1,0.51937175,0.5574189,0.5771426,1
773,0,0,0,0.5131743,0.7837531,0.8853644,1
774,0,0,0,0.5202413,0.8319192,0.85201347,1
775,0,0,0,0.50946987,0.8131584,0.862962,1
776,1,1,0,0.5257046,0.500828,0.619563,1
777,1,0,0,0.512006,0.5738231,0.69488853,1
778,0,0,0,0.5044785,0.80875206,0.8261501,1
779,1,1,1,0.5296025,0.6295568,0.6201783,1
780,0,0,0,0.5280788,0.88705647,0.92105097,1
781,1,0,0,0.5003264,0.6732504,0.8305086,1
782,1,0,0,0.5063218,0.82155496,0.87645775,1
783,0,0,0,0.50141335,0.74454814,0.65764177,1
784,0,0,0,0.53131354,0.69625133,0.87205136,1
785,1,0,0,0.5317741,0.8720166,0.8608322,1
786,1,0,0,0.54858285,0.50722694,0.5224681,1
787,0,0,0,0.51326287,0.83681995,0.8200428,1
788,1,0,0,0.51220167,0.58750015,0.6964502,1
789,0,0,0,0.5101369,0.759456,0.7179513,1
790,1,1,1,0.56146896,0.68565845,0.5974824,1
791,0,0,0,0.540323,0.8547224,0.85425586,1
792,1,0,0,0.50822747,0.6759733,0.7060602,1
793,0,0,0,0.50963944,0.74796385,0.7451811,1
794,1,0,0,0.52899456,0.504104,0.69288415,1
795,0,0,0,0.5343869,0.85977846,0.9078392,1
796,0,1,0,0.5101596,0.5053278,0.5003169,1
797,1,0,0,0.5278598,0.7318526,0.80261904,1
798,1,0,0,0.50181186,0.9259141,0.94472736,1
799,1,0,0,0.5501098,0.6602416,0.65221274,1
800,1,0,0,0.53326654,0.9154949,0.90282357,1
801,1,0,0,0.50259984,0.89499635,0.93440396,1
802,1,0,0,0.5452279,0.5655736,0.7871765,1
803,0,0,0,0.53106177,0.7188877,0.7593165,1
804,0,0,0,0.5160079,0.79386973,0.77024525,1
805,1,0,0,0.5161753,0.8656583,0.9031173,1
806,0,0,0,0.5393807,0.8973775,0.9202042,1
807,0,0,0,0.52775556,0.86064196,0.9053559,1
808,1,0,0,0.54330784,0.8531737,0.8714103,1
809,1,0,0,0.5152053,0.75799626,0.83524,1
810,1,0,0,0.50212187,0.78685576,0.77026665,1
811,1,0,0,0.549067,0.7982843,0.8691177,1
812,1,0,0,0.555997,0.78950906,0.80948466,1
813,0,0,0,0.5211798,0.84031016,0.8558411,1
814,1,1,1,0.5476454,0.58007157,0.6659399,1
815,1,0,0,0.50657874,0.7431097,0.8058818,1
816,1,0,0,0.51739156,0.85595804,0.87341505,1
817,0,0,0,0.5358737,0.84326255,0.794403,1
818,1,0,0,0.51571894,0.7749988,0.824357,1
819,0,0,0,0.5177577,0.9275942,0.9386777,1
820,1,0,0,0.5204367,0.7353414,0.79107004,1
821,1,0,0,0.52446127,0.764372,0.8383772,1
822,0,0,0,0.5254043,0.69783705,0.7968456,1
823,1,0,0,0.5158673,0.67820567,0.8610535,1
824,1,0,0,0.5361776,0.6956089,0.7073168,1
825,0,0,0,0.52310795,0.79224145,0.799625,1
826,0,0,0,0.5161046,0.69030726,0.6790609,1
827,1,1,0,0.56184876,0.64815414,0.59830356,1
828,1,0,0,0.5224794,0.5506239,0.6387607,1
829,1,1,0,0.5247355,0.6411708,0.558674,1
830,1,0,0,0.5123619,0.6953994,0.8167127,1
831,1,0,0,0.5062558,0.76564,0.7954917,1
832,0,0,0,0.52676386,0.77388805,0.8009204,1
833,1,0,0,0.52205503,0.7663748,0.8532334,1
834,1,0,0,0.51369584,0.632231,0.74902874,1
835,0,0,0,0.5237277,0.71892715,0.84742683,1
836,1,1,1,0.51943225,0.71259165,0.63247126,1
837,0,0,0,0.5197497,0.53848135,0.7450285,1
838,1,1,1,0.5265861,0.83498096,0.90195143,1
839,0,0,0,0.5350599,0.818556,0.8915345,1
840,0,0,0,0.5532558,0.86868376,0.91821176,1
841,1,0,0,0.51941746,0.81103253,0.9006999,1
842,1,0,0,0.5156417,0.68015635,0.6961048,1
843,0,0,0,0.5407389,0.8100007,0.8811758,1
844,0,1,0,0.5027249,0.58721656,0.66894376,1
845,0,0,1,0.5103069,0.5255389,0.5333988,1
846,0,0,0,0.5181943,0.71771216,0.8280847,1
847,0,0,0,0.5391356,0.7981612,0.7952588,1
848,0,0,0,0.50544494,0.7683437,0.80733216,1
849,0,0,0,0.54405457,0.8270087,0.8635928,1
850,0,0,0,0.53450555,0.8802853,0.91651344,1
851,0,0,0,0.5265052,0.83099425,0.87955445,1
852,1,1,1,0.5058538,0.58186615,0.5745973,1
853,1,1,1,0.5650059,0.76099044,0.84627277,1
854,1,0,0,0.5101885,0.8543765,0.8683721,1
855,1,0,0,0.5179796,0.76024306,0.8792289,1
856,0,0,0,0.50636977,0.9161715,0.93714684,1
857,0,0,0,0.5238139,0.85223806,0.83806866,1
858,0,0,0,0.50290805,0.7923079,0.85834855,1
859,1,0,0,0.5178052,0.7096981,0.66619116,1
860,1,1,0,0.52652377,0.5959115,0.65273243,1
861,0,0,0,0.5091028,0.80858505,0.8230694,1
862,1,1,1,0.504741,0.63110846,0.67140007,1
863,1,1,1,0.5287536,0.574132,0.652042,1
864,0,0,0,0.50103855,0.84587276,0.8813305,1
865,0,0,0,0.5293904,0.75464237,0.8505271,1
866,1,0,0,0.5078774,0.77315015,0.8690491,1
867,0,0,0,0.5333128,0.714148,0.67797744,1
868,1,1,1,0.5011486,0.59237236,0.7075141,1
869,0,0,0,0.5054145,0.833098,0.8714684,1
870,1,0,0,0.51471996,0.8232224,0.84432155,1
871,0,0,1,0.5326318,0.5129342,0.52016544,1
872,0,0,0,0.50593084,0.51097506,0.66971606,1
873,0,0,0,0.51976186,0.8327401,0.8929428,1
874,0,0,0,0.5071673,0.80135936,0.8701537,1
875,1,0,0,0.5253852,0.8894118,0.920712,1
876,1,1,1,0.57091695,0.589736,0.5289596,1
877,1,1,1,0.54331744,0.66434294,0.7640341,1
878,0,0,0,0.52434343,0.8680288,0.91942644,1
879,1,1,1,0.53316677,0.6156776,0.5306922,1
880,0,0,0,0.5490257,0.8535235,0.91802126,1
881,1,0,0,0.518998,0.7040105,0.81740093,1
882,0,0,0,0.50358075,0.8443861,0.8836837,1
883,1,0,0,0.501498,0.8790158,0.9300641,1
884,0,1,0,0.5009803,0.61828613,0.5361227,1
885,0,0,0,0.50560695,0.6661895,0.7223353,1
886,0,0,0,0.5246614,0.8866536,0.90593517,1
887,0,0,0,0.55456537,0.8554105,0.88059396,1
888,1,1,1,0.5638503,0.74674124,0.7808985,1
889,1,0,0,0.50109196,0.9093499,0.9235896,1
890,0,0,0,0.5254543,0.8697133,0.88891375,1
891,1,0,0,0.5019092,0.5499499,0.6427282,1
892,0,0,0,0.5098746,0.876236,0.91087526,1
893,0,0,0,0.5171558,0.55323076,0.5278899,1
894,0,0,0,0.51970446,0.843385,0.8847615,1
895,1,0,0,0.5298605,0.7757131,0.77858365,1
896,1,1,1,0.6173037,0.80731,0.8155142,1
897,0,0,0,0.5023659,0.84896135,0.9005558,1
898,1,1,0,0.5235509,0.5086629,0.5270899,1
899,1,0,0,0.50311375,0.78532183,0.8303676,1
900,0,0,0,0.5080126,0.76697224,0.79711634,1
901,0,0,0,0.50127476,0.7998189,0.8419498,1
902,1,0,0,0.5034816,0.8002586,0.84361655,1
903,0,0,0,0.50662696,0.79254794,0.82707804,1
904,1,0,0,0.5224521,0.84700173,0.9106208,1
905,0,0,0,0.5045424,0.7290676,0.79545856,1
906,1,0,0,0.5064972,0.61953104,0.6595369,1
907,0,0,0,0.51373506,0.5537614,0.76912993,1
908,0,0,0,0.5370225,0.6805343,0.7745918,1
909,1,0,0,0.5083349,0.6431918,0.77165115,1
910,1,0,0,0.5073258,0.744492,0.68363845,1
911,1,0,0,0.5128446,0.67216414,0.83115786,1
912,1,0,0,0.5062092,0.9038886,0.91803765,1
913,1,0,0,0.5103771,0.575959,0.5733797,1
914,1,0,0,0.5021206,0.62449574,0.6558911,1
915,0,0,0,0.5225285,0.6817372,0.65413886,1
916,1,1,1,0.51750827,0.62514883,0.6187189,1
917,1,0,0,0.5137725,0.9096036,0.9252753,1
918,1,0,0,0.50829715,0.7166264,0.8014223,1
919,1,0,0,0.5030521,0.6618652,0.73732823,1
920,1,0,0,0.5174264,0.7639629,0.7779106,1
921,0,0,0,0.51410395,0.89538103,0.9328032,1
922,1,1,1,0.5144373,0.7193977,0.7954412,1
923,1,0,0,0.51233506,0.853775,0.8895349,1
924,1,0,0,0.52862185,0.70140797,0.77069795,1
925,0,0,0,0.5328368,0.8589822,0.8830299,1
926,1,0,0,0.5272086,0.6350081,0.6625738,1
927,0,0,0,0.51766163,0.88603073,0.8900041,1
928,1,0,0,0.5070753,0.72654814,0.82982755,1
929,0,0,0,0.53128725,0.8446934,0.86261606,1
930,0,0,0,0.5395906,0.7325388,0.71513146,1
931,1,0,0,0.5311754,0.92105114,0.93784183,1
932,0,0,0,0.50355846,0.7242886,0.67217374,1
933,1,0,0,0.5337244,0.711515,0.7885142,1
934,1,0,0,0.5264897,0.829058,0.88048023,1
935,0,0,0,0.55463207,0.90080285,0.9342819,1
936,1,1,1,0.52555096,0.65618294,0.7304904,1
937,1,0,0,0.5230643,0.7177019,0.7653247,1
938,1,0,0,0.54323053,0.73756695,0.8100545,1
939,1,0,0,0.5366458,0.77686304,0.67053837,1
940,1,1,1,0.529487,0.6693831,0.6000992,1
941,0,0,0,0.531994,0.74189085,0.7395696,1
942,1,0,0,0.52638316,0.7298161,0.8367902,1
943,1,0,0,0.5122366,0.8011559,0.87696826,1
944,1,0,0,0.54618573,0.5344388,0.62898505,1
945,1,0,0,0.5538344,0.79454744,0.8438845,1
946,1,0,0,0.5428175,0.75112456,0.6813477,1
947,1,0,0,0.5141169,0.8238553,0.8937875,1
948,1,0,1,0.5223896,0.5731569,0.505775,1
949,1,1,1,0.546171,0.77478796,0.7416498,1
950,1,0,0,0.5272592,0.6735843,0.7342302,1
951,1,0,0,0.5336866,0.5537935,0.6820056,1
952,1,0,0,0.5252559,0.61305684,0.73880243,1
953,0,0,0,0.5519287,0.8894629,0.92972827,1
954,1,0,0,0.5258586,0.6540395,0.65188146,1
955,1,1,1,0.5848161,0.68085974,0.6061855,1
956,0,0,0,0.50726444,0.55427337,0.7104793,1
957,0,0,0,0.5277486,0.8522553,0.85491514,1
958,1,0,0,0.5214965,0.70798475,0.82476175,1
959,0,0,0,0.52661353,0.7886281,0.74843234,1
960,1,0,0,0.50691503,0.8051463,0.81135947,1
961,1,0,0,0.51179713,0.83451277,0.8514238,1
962,0,0,0,0.5001246,0.781427,0.86227417,1
963,1,0,0,0.51788926,0.6707369,0.74897254,1
964,0,1,1,0.5027341,0.64417493,0.5393508,1
965,0,0,0,0.52684295,0.7184233,0.83912086,1
966,1,0,0,0.51703805,0.7764204,0.8268524,1
967,1,0,0,0.5122384,0.8024099,0.7749536,1
968,0,0,0,0.50256187,0.7587847,0.81096447,1
969,0,0,1,0.51116824,0.52374744,0.5886671,1
970,0,0,0,0.50011665,0.8872003,0.9179051,1
971,1,0,0,0.5120974,0.5150608,0.76252747,1
972,0,0,0,0.5075586,0.8003726,0.84938365,1
973,0,0,0,0.5205595,0.84451044,0.89054686,1
974,0,0,0,0.5525807,0.7636457,0.8050155,1
975,1,0,0,0.57090765,0.5559069,0.6684794,1
976,0,0,0,0.5220544,0.734134,0.7037849,1
977,0,0,0,0.53646266,0.87806433,0.87756073,1
978,1,0,0,0.519929,0.7296363,0.9089704,1
979,0,0,0,0.5535325,0.7852139,0.8470979,1
980,0,0,0,0.5309439,0.8459546,0.89578664,1
981,0,0,0,0.5279375,0.7462001,0.83512545,1
982,0,0,0,0.5202707,0.8083158,0.8833604,1
983,0,0,0,0.5330433,0.8289028,0.8531713,1
984,0,0,0,0.53484946,0.7914689,0.82999265,1
985,1,0,0,0.514349,0.6908262,0.75921226,1
986,0,0,0,0.51090175,0.92278415,0.9225855,1
987,0,0,0,0.5152023,0.8270519,0.8219058,1
988,1,0,0,0.56275207,0.83765495,0.90173525,1
989,0,0,0,0.52631724,0.78232896,0.8681587,1
990,0,0,0,0.51479554,0.6964644,0.6750436,1
991,1,0,0,0.5413988,0.85493803,0.9136587,1
992,0,0,0,0.5157862,0.913805,0.91493773,1
993,1,1,1,0.5136544,0.5549622,0.68071675,1
994,1,0,0,0.5101224,0.65045595,0.7452288,1
995,1,0,0,0.5389508,0.81064034,0.8823708,1
996,0,0,0,0.50922364,0.86859924,0.8731438,1
997,1,0,0,0.52143943,0.8216024,0.89293665,1
998,1,0,0,0.50011116,0.79916817,0.8878862,1
999,1,0,0,0.5074806,0.7530168,0.7777546,1
